consumption,timestamp,interval_seconds,interval_minutes,temp_out_c,humidity,home_size_sqft,occupants,hvac_type,thermostat_setpoint_f,comfort_level,tariff_usd_per_kwh,baseline_kwh_per_day,baseline_kwh_per_hour
3.55,2023-06-30 06:30:00,780,13,26.3,90,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.41,2023-06-30 07:10:00,2400,40,26.4,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.16,2023-06-30 08:14:00,3840,64,28.0,85,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.45,2023-06-30 08:16:00,120,2,28.0,85,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.77,2023-06-30 08:38:00,1320,22,29.9,76,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.33,2023-06-30 09:15:00,2220,37,29.9,76,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.39,2023-06-30 09:46:00,1860,31,31.0,70,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.44,2023-06-30 10:02:00,960,16,31.0,70,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.93,2023-06-30 11:16:00,4440,74,32.5,61,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.23,2023-06-30 12:13:00,3420,57,33.8,55,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.74,2023-06-30 15:19:00,11160,186,36.1,44,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.78,2023-06-30 15:31:00,720,12,36.6,41,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.93,2023-06-30 15:43:00,720,12,36.6,41,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.81,2023-06-30 16:04:00,1260,21,36.6,41,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.8,2023-06-30 16:14:00,600,10,36.6,41,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.16,2023-06-30 17:34:00,4800,80,34.3,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.24,2023-06-30 17:52:00,1080,18,34.3,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.06,2023-06-30 20:46:00,10440,174,29.7,61,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.43,2023-06-30 21:17:00,1860,31,29.7,61,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.6,2023-06-30 21:47:00,1800,30,28.6,71,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.38,2023-06-30 21:47:00,0,0,28.6,71,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.77,2023-07-01 00:10:00,8580,143,27.6,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.26,2023-07-01 00:11:00,60,1,27.6,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.64,2023-07-01 03:04:00,10380,173,26.5,90,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.0,2023-07-01 04:21:00,4620,77,26.2,90,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.69,2023-07-01 04:25:00,240,4,26.2,90,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.96,2023-07-01 06:04:00,5940,99,25.8,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.64,2023-07-01 06:10:00,360,6,25.8,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.56,2023-07-01 06:22:00,720,12,25.8,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.34,2023-07-01 06:24:00,120,2,25.8,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.6,2023-07-01 08:26:00,7320,122,27.6,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.76,2023-07-01 08:28:00,120,2,27.6,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.55,2023-07-01 08:30:00,120,2,27.6,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.7,2023-07-01 11:42:00,11520,192,34.0,51,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.1,2023-07-01 14:01:00,8340,139,35.9,43,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.65,2023-07-01 14:03:00,120,2,35.9,43,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.27,2023-07-01 14:14:00,660,11,35.9,43,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.37,2023-07-01 14:52:00,2280,38,36.4,41,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.6,2023-07-01 17:22:00,9000,150,35.4,47,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.88,2023-07-01 17:56:00,2040,34,35.2,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.99,2023-07-01 19:00:00,3840,64,31.6,72,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.35,2023-07-01 21:12:00,7920,132,31.1,68,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.72,2023-07-01 21:50:00,2280,38,30.5,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.47,2023-07-01 23:32:00,6120,102,28.9,72,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.35,2023-07-01 23:38:00,360,6,28.9,72,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.56,2023-07-02 00:00:00,1320,22,28.9,72,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.23,2023-07-02 01:35:00,5700,95,27.8,82,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.02,2023-07-02 02:41:00,3960,66,27.5,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.08,2023-07-02 02:56:00,900,15,27.5,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.07,2023-07-02 03:00:00,240,4,27.5,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.57,2023-07-02 03:15:00,900,15,27.5,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.74,2023-07-02 05:27:00,7920,132,26.8,90,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.58,2023-07-02 08:53:00,12360,206,25.6,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.46,2023-07-02 09:15:00,1320,22,25.6,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.55,2023-07-02 09:51:00,2160,36,26.8,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.67,2023-07-02 10:45:00,3240,54,28.9,75,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.02,2023-07-02 10:50:00,300,5,28.9,75,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.17,2023-07-02 10:51:00,60,1,28.9,75,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.38,2023-07-02 11:23:00,1920,32,28.9,75,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.45,2023-07-02 11:40:00,1020,17,30.9,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.39,2023-07-02 11:55:00,900,15,30.9,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.25,2023-07-02 12:22:00,1620,27,30.9,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.8,2023-07-02 13:11:00,2940,49,32.2,59,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.04,2023-07-02 15:24:00,7980,133,33.4,56,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.39,2023-07-02 18:19:00,10500,175,33.7,50,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.8,2023-07-02 18:57:00,2280,38,27.8,81,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.34,2023-07-02 20:56:00,7140,119,28.2,77,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.07,2023-07-02 21:20:00,1440,24,28.2,77,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.23,2023-07-02 22:54:00,5640,94,27.9,79,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.95,2023-07-02 23:34:00,2400,40,27.7,78,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.61,2023-07-03 00:45:00,4260,71,27.5,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.13,2023-07-03 01:15:00,1800,30,27.5,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.77,2023-07-03 02:41:00,5160,86,26.7,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.1,2023-07-03 05:46:00,11100,185,25.9,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.49,2023-07-03 06:33:00,2820,47,24.7,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.45,2023-07-03 06:42:00,540,9,24.7,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.96,2023-07-03 08:19:00,5820,97,24.7,94,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.5,2023-07-03 09:52:00,5580,93,26.7,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.95,2023-07-03 14:41:00,17340,289,33.7,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.31,2023-07-03 16:36:00,6900,115,31.4,59,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.11,2023-07-03 17:12:00,2160,36,31.4,59,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.33,2023-07-03 18:16:00,3840,64,32.2,55,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.11,2023-07-03 19:01:00,2700,45,31.5,61,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.67,2023-07-03 21:29:00,8880,148,30.4,65,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.89,2023-07-03 21:44:00,900,15,29.9,67,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.51,2023-07-03 23:55:00,7860,131,28.1,78,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.79,2023-07-04 00:13:00,1080,18,28.1,78,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.65,2023-07-04 00:55:00,2520,42,27.6,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.58,2023-07-04 01:40:00,2700,45,27.2,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.43,2023-07-04 03:37:00,7020,117,26.8,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.85,2023-07-04 03:40:00,180,3,26.8,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.91,2023-07-04 04:08:00,1680,28,26.8,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.21,2023-07-04 05:01:00,3180,53,26.8,90,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.22,2023-07-04 05:31:00,1800,30,26.7,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.82,2023-07-04 05:38:00,420,7,26.7,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.95,2023-07-04 05:44:00,360,6,26.7,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.99,2023-07-04 05:49:00,300,5,26.7,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.51,2023-07-04 05:57:00,480,8,26.7,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.09,2023-07-04 06:57:00,3600,60,25.6,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.0,2023-07-04 07:12:00,900,15,25.6,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.86,2023-07-04 07:44:00,1920,32,25.8,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.33,2023-07-04 10:28:00,9840,164,29.1,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.46,2023-07-04 10:55:00,1620,27,30.6,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.09,2023-07-04 11:14:00,1140,19,30.6,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.17,2023-07-04 12:36:00,4920,82,33.1,57,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.71,2023-07-04 13:08:00,1920,32,33.1,57,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.6,2023-07-04 15:28:00,8400,140,33.4,52,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.14,2023-07-04 16:28:00,3600,60,31.0,63,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.83,2023-07-04 16:54:00,1560,26,32.1,57,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.39,2023-07-04 17:25:00,1860,31,32.1,57,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.27,2023-07-04 17:58:00,1980,33,32.9,54,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.59,2023-07-04 19:44:00,6360,106,27.7,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.59,2023-07-04 20:08:00,1440,24,27.7,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.58,2023-07-04 20:28:00,1200,20,27.7,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.93,2023-07-04 22:14:00,6360,106,27.8,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.71,2023-07-04 22:43:00,1740,29,27.6,82,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.14,2023-07-04 23:00:00,1020,17,27.6,82,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.5,2023-07-04 23:02:00,120,2,27.6,82,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.49,2023-07-05 00:04:00,3720,62,27.6,85,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.74,2023-07-05 00:31:00,1620,27,27.6,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.83,2023-07-05 01:51:00,4800,80,27.2,85,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.1,2023-07-05 02:26:00,2100,35,27.2,85,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.87,2023-07-05 02:37:00,660,11,26.9,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.08,2023-07-05 03:12:00,2100,35,26.9,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.72,2023-07-05 04:13:00,3660,61,26.2,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.44,2023-07-05 04:47:00,2040,34,25.9,94,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.83,2023-07-05 06:07:00,4800,80,25.8,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.27,2023-07-05 07:37:00,5400,90,28.0,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.9,2023-07-05 07:42:00,300,5,28.0,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.19,2023-07-05 08:52:00,4200,70,29.8,78,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.29,2023-07-05 08:58:00,360,6,29.8,78,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.37,2023-07-05 09:06:00,480,8,29.8,78,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.48,2023-07-05 09:19:00,780,13,29.8,78,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.11,2023-07-05 11:38:00,8340,139,31.1,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.28,2023-07-05 11:39:00,60,1,31.1,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.24,2023-07-05 11:46:00,420,7,31.1,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.97,2023-07-05 14:19:00,9180,153,33.5,56,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.27,2023-07-05 15:45:00,5160,86,30.7,67,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.58,2023-07-05 16:09:00,1440,24,30.7,67,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.38,2023-07-05 18:02:00,6780,113,29.7,73,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.06,2023-07-05 18:08:00,360,6,29.7,73,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.5,2023-07-05 20:14:00,7560,126,28.5,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.66,2023-07-05 20:52:00,2280,38,28.3,76,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.9,2023-07-05 22:47:00,6900,115,27.5,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.31,2023-07-06 00:34:00,6420,107,26.8,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.36,2023-07-06 00:44:00,600,10,26.8,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.79,2023-07-06 01:25:00,2460,41,26.8,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.38,2023-07-06 03:33:00,7680,128,26.2,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.49,2023-07-06 04:02:00,1740,29,26.2,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.09,2023-07-06 05:11:00,4140,69,26.1,90,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.81,2023-07-06 06:23:00,4320,72,26.0,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.52,2023-07-06 06:58:00,2100,35,25.2,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.75,2023-07-06 07:12:00,840,14,25.2,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.86,2023-07-06 07:26:00,840,14,25.2,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.08,2023-07-06 07:30:00,240,4,25.2,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.66,2023-07-06 07:43:00,780,13,25.3,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.17,2023-07-06 08:18:00,2100,35,25.3,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.89,2023-07-06 08:35:00,1020,17,25.9,85,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.97,2023-07-06 09:05:00,1800,30,25.9,85,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.63,2023-07-06 10:19:00,4440,74,27.4,81,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.0,2023-07-06 10:28:00,540,9,27.4,81,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.02,2023-07-06 12:13:00,6300,105,29.5,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.18,2023-07-06 12:37:00,1440,24,28.9,75,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.43,2023-07-06 13:14:00,2220,37,28.9,75,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.48,2023-07-06 15:09:00,6900,115,29.2,75,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.43,2023-07-06 15:21:00,720,12,29.2,75,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.51,2023-07-06 15:23:00,120,2,29.2,75,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.02,2023-07-06 16:12:00,2940,49,30.3,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.76,2023-07-06 16:23:00,660,11,30.3,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.73,2023-07-06 17:00:00,2220,37,28.0,76,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.04,2023-07-06 17:13:00,780,13,28.0,76,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.94,2023-07-06 21:06:00,13980,233,26.7,81,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.48,2023-07-06 21:25:00,1140,19,26.7,81,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.81,2023-07-06 21:28:00,180,3,26.7,81,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.36,2023-07-06 21:58:00,1800,30,26.2,85,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.48,2023-07-06 23:05:00,4020,67,25.7,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.98,2023-07-06 23:14:00,540,9,25.7,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.23,2023-07-07 03:18:00,14640,244,25.3,94,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.21,2023-07-07 03:43:00,1500,25,25.2,94,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.24,2023-07-07 04:41:00,3480,58,24.9,94,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.49,2023-07-07 07:11:00,9000,150,25.2,98,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.73,2023-07-07 08:47:00,5760,96,26.2,85,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.3,2023-07-07 11:46:00,10740,179,27.8,81,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.53,2023-07-07 12:23:00,2220,37,27.8,81,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.49,2023-07-07 14:18:00,6900,115,29.8,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.39,2023-07-07 14:29:00,660,11,29.8,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.85,2023-07-07 15:54:00,5100,85,29.5,73,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.05,2023-07-07 16:18:00,1440,24,29.5,73,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.62,2023-07-07 16:52:00,2040,34,30.1,70,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.82,2023-07-07 17:21:00,1740,29,30.1,70,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.02,2023-07-07 17:53:00,1920,32,30.2,70,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.35,2023-07-07 21:26:00,12780,213,27.1,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.06,2023-07-07 21:47:00,1260,21,26.7,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.1,2023-07-07 22:06:00,1140,19,26.7,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.35,2023-07-07 23:50:00,6240,104,25.7,93,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.18,2023-07-08 00:19:00,1740,29,25.7,93,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.03,2023-07-08 00:55:00,2160,36,25.0,96,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.9,2023-07-08 02:49:00,6840,114,24.6,98,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.8,2023-07-08 03:12:00,1380,23,24.6,98,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.1,2023-07-08 03:56:00,2640,44,24.9,97,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.97,2023-07-08 04:24:00,1680,28,24.9,97,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.65,2023-07-08 05:15:00,3060,51,24.7,97,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.67,2023-07-08 05:30:00,900,15,24.7,97,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.01,2023-07-08 05:46:00,960,16,24.4,97,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.27,2023-07-08 07:23:00,5820,97,25.5,94,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.63,2023-07-08 08:20:00,3420,57,27.0,90,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.41,2023-07-08 10:36:00,8160,136,29.0,78,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.56,2023-07-08 11:01:00,1500,25,29.0,78,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.69,2023-07-08 11:04:00,180,3,29.0,78,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.04,2023-07-08 12:39:00,5700,95,32.0,68,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.09,2023-07-08 12:41:00,120,2,32.0,68,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.31,2023-07-08 13:52:00,4260,71,32.5,65,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.26,2023-07-08 14:01:00,540,9,32.5,65,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.76,2023-07-08 14:44:00,2580,43,33.2,60,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.75,2023-07-08 14:50:00,360,6,33.2,60,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.17,2023-07-08 15:11:00,1260,21,33.2,60,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.17,2023-07-08 16:40:00,5340,89,31.3,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.74,2023-07-08 17:17:00,2220,37,31.3,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.35,2023-07-08 17:34:00,1020,17,31.1,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.99,2023-07-08 17:41:00,420,7,31.1,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.6,2023-07-08 17:59:00,1080,18,31.1,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.55,2023-07-08 20:12:00,7980,133,27.9,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.48,2023-07-08 20:35:00,1380,23,27.3,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.43,2023-07-08 21:31:00,3360,56,27.2,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.53,2023-07-09 00:18:00,10020,167,26.9,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.93,2023-07-09 02:21:00,7380,123,26.4,94,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.02,2023-07-09 03:31:00,4200,70,26.3,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.69,2023-07-09 05:18:00,6420,107,26.0,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.05,2023-07-09 08:04:00,9960,166,28.0,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.9,2023-07-09 08:16:00,720,12,28.0,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.36,2023-07-09 08:23:00,420,7,28.0,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.36,2023-07-09 10:27:00,7440,124,30.0,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.26,2023-07-09 10:43:00,960,16,31.2,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.32,2023-07-09 10:54:00,660,11,31.2,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.18,2023-07-09 11:20:00,1560,26,31.2,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.56,2023-07-09 11:22:00,120,2,31.2,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.57,2023-07-09 12:52:00,5400,90,32.9,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.07,2023-07-09 13:38:00,2760,46,32.9,64,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.62,2023-07-09 14:49:00,4260,71,32.5,67,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.16,2023-07-09 15:30:00,2460,41,32.5,67,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.07,2023-07-09 15:50:00,1200,20,33.8,59,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.7,2023-07-09 15:58:00,480,8,33.8,59,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.67,2023-07-09 17:15:00,4620,77,31.7,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.8,2023-07-09 17:57:00,2520,42,31.8,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
