Home ID,Location City,Location Region,Appliance Type,Energy Consumption (kWh),Time,Date,TOU Period,Tariff Plan,Tariff ($/kWh),Outdoor Temperature (C),Indoor Temperature (C),Season,Household Size,Device Smartness,Uses PowerPulse Plug,Data Source,Measurement Accuracy (%),Room / Zone,Voltage (V),Current (A),Appliance Efficiency Rating,Occupancy / Motion Detected
2,Chicago,"IL, USA",Refrigerator,0.284,06:13,6/29/23,offpeak,TOU,0.159,30.8,24,Summer,4,Unknown,TRUE,Plug,99,Kitchen,220,1.29,A,TRUE
2,Chicago,"IL, USA",Refrigerator,0.42,09:11,6/29/23,shoulder,TOU,0.201,30.8,24,Summer,4,Unknown,TRUE,Plug,99,Kitchen,220,1.91,A,FALSE
2,Chicago,"IL, USA",Refrigerator,0.285,10:03,6/29/23,shoulder,TOU,0.198,30.8,24,Summer,4,Unknown,TRUE,Plug,99,Kitchen,220,1.3,A,FALSE
2,Chicago,"IL, USA",Refrigerator,0.248,11:40,6/29/23,shoulder,TOU,0.201,30.8,24,Summer,4,Unknown,TRUE,Plug,99,Kitchen,220,1.13,A,TRUE
2,Chicago,"IL, USA",Refrigerator,0.244,23:31,6/29/23,offpeak,TOU,0.165,30.8,24,Summer,4,Unknown,TRUE,Plug,99,Kitchen,220,1.11,A,FALSE
2,Chicago,"IL, USA",Refrigerator,0.243,00:27,6/30/23,offpeak,TOU,0.138,6.6,20.3,Winter,4,Unknown,TRUE,Plug,99,Kitchen,220,1.1,A,FALSE
2,Chicago,"IL, USA",Refrigerator,0.23,02:59,6/30/23,offpeak,TOU,0.138,6.6,20.3,Winter,4,Unknown,TRUE,Plug,99,Kitchen,220,1.05,A,FALSE
2,Chicago,"IL, USA",Refrigerator,0.239,05:53,6/30/23,offpeak,TOU,0.138,6.6,20.3,Winter,4,Unknown,TRUE,Plug,99,Kitchen,220,1.09,A,FALSE
2,Chicago,"IL, USA",Refrigerator,0.343,17:32,6/30/23,peak,TOU,0.206,6.6,20.3,Winter,4,Unknown,TRUE,Plug,99,Kitchen,220,1.56,A,FALSE
2,Chicago,"IL, USA",Refrigerator,0.128,21:27,6/30/23,offpeak,TOU,0.134,6.6,20.3,Winter,4,Unknown,TRUE,Plug,99,Kitchen,220,0.58,A,TRUE
2,Chicago,"IL, USA",Refrigerator,0.134,21:43,6/30/23,offpeak,TOU,0.138,6.6,20.3,Winter,4,Unknown,TRUE,Plug,99,Kitchen,220,0.61,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.245,07:11,6/1/23,shoulder,TOU,0.198,38.8,22.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.11,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.398,08:13,6/1/23,shoulder,TOU,0.199,38.8,22.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.81,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.412,10:18,6/1/23,shoulder,TOU,0.198,38.8,22.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.87,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.266,13:07,6/1/23,shoulder,TOU,0.202,38.8,22.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.21,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.221,14:44,6/1/23,shoulder,TOU,0.194,38.8,22.7,Summer,4,Smart,FALSE,App,92,Basement,220,1,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.342,17:23,6/1/23,peak,TOU,0.248,38.8,22.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.55,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.322,02:01,6/2/23,offpeak,TOU,0.166,25.6,24.2,Summer,4,Smart,FALSE,App,92,Basement,220,1.46,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.299,04:45,6/2/23,offpeak,TOU,0.165,25.6,24.2,Summer,4,Smart,FALSE,App,92,Basement,220,1.36,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.355,13:13,6/2/23,shoulder,TOU,0.2,25.6,24.2,Summer,4,Smart,FALSE,App,92,Basement,220,1.61,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.464,17:15,6/2/23,peak,TOU,0.246,25.6,24.2,Summer,4,Smart,FALSE,App,92,Basement,220,2.11,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.232,18:06,6/2/23,peak,TOU,0.244,25.6,24.2,Summer,4,Smart,FALSE,App,92,Basement,220,1.05,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.223,20:50,6/2/23,peak,TOU,0.245,25.6,24.2,Summer,4,Smart,FALSE,App,92,Basement,220,1.01,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.263,00:34,6/3/23,offpeak,TOU,0.162,20.5,24.2,Summer,4,Smart,FALSE,App,92,Basement,220,1.2,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.184,04:10,6/3/23,offpeak,TOU,0.158,20.5,24.2,Summer,4,Smart,FALSE,App,92,Basement,220,0.84,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.242,04:56,6/3/23,offpeak,TOU,0.158,20.5,24.2,Summer,4,Smart,FALSE,App,92,Basement,220,1.1,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.25,13:41,6/3/23,shoulder,TOU,0.193,20.5,24.2,Summer,4,Smart,FALSE,App,92,Basement,220,1.14,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.339,15:28,6/3/23,shoulder,TOU,0.2,20.5,24.2,Summer,4,Smart,FALSE,App,92,Basement,220,1.54,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.197,22:13,6/3/23,offpeak,TOU,0.161,20.5,24.2,Summer,4,Smart,FALSE,App,92,Basement,220,0.9,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.335,00:08,6/4/23,offpeak,TOU,0.163,27.8,22,Summer,4,Smart,FALSE,App,92,Basement,220,1.52,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.325,04:38,6/4/23,offpeak,TOU,0.165,27.8,22,Summer,4,Smart,FALSE,App,92,Basement,220,1.48,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.315,11:13,6/4/23,shoulder,TOU,0.198,27.8,22,Summer,4,Smart,FALSE,App,92,Basement,220,1.43,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.32,19:37,6/4/23,peak,TOU,0.246,27.8,22,Summer,4,Smart,FALSE,App,92,Basement,220,1.45,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.403,19:43,6/4/23,peak,TOU,0.248,27.8,22,Summer,4,Smart,FALSE,App,92,Basement,220,1.83,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.228,23:46,6/4/23,offpeak,TOU,0.165,27.8,22,Summer,4,Smart,FALSE,App,92,Basement,220,1.04,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.171,00:06,6/5/23,offpeak,TOU,0.157,22.2,21.7,Summer,4,Smart,FALSE,App,92,Basement,220,0.78,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.206,04:23,6/5/23,offpeak,TOU,0.163,22.2,21.7,Summer,4,Smart,FALSE,App,92,Basement,220,0.94,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.255,05:04,6/5/23,offpeak,TOU,0.159,22.2,21.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.16,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.225,05:50,6/5/23,offpeak,TOU,0.164,22.2,21.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.02,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.331,09:01,6/5/23,shoulder,TOU,0.196,22.2,21.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.5,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.235,15:57,6/5/23,shoulder,TOU,0.199,22.2,21.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.07,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.254,01:13,6/6/23,offpeak,TOU,0.161,35.3,23,Summer,4,Smart,FALSE,App,92,Basement,220,1.15,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.215,02:43,6/6/23,offpeak,TOU,0.164,35.3,23,Summer,4,Smart,FALSE,App,92,Basement,220,0.98,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.326,02:18,6/6/23,offpeak,TOU,0.161,35.3,23,Summer,4,Smart,FALSE,App,92,Basement,220,1.48,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.35,10:53,6/6/23,shoulder,TOU,0.202,35.3,23,Summer,4,Smart,FALSE,App,92,Basement,220,1.59,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.217,13:13,6/6/23,shoulder,TOU,0.199,35.3,23,Summer,4,Smart,FALSE,App,92,Basement,220,0.99,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.295,23:12,6/6/23,offpeak,TOU,0.165,35.3,23,Summer,4,Smart,FALSE,App,92,Basement,220,1.34,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.282,05:22,6/7/23,offpeak,TOU,0.16,23.2,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.28,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.327,14:24,6/7/23,shoulder,TOU,0.193,23.2,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.49,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.243,15:27,6/7/23,shoulder,TOU,0.195,23.2,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.1,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.275,18:18,6/7/23,peak,TOU,0.245,23.2,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.25,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.309,21:19,6/7/23,offpeak,TOU,0.164,23.2,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.4,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.166,23:03,6/7/23,offpeak,TOU,0.158,23.2,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,0.75,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.237,04:29,6/8/23,offpeak,TOU,0.165,33.1,24.1,Summer,4,Smart,FALSE,App,92,Basement,220,1.08,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.339,10:07,6/8/23,shoulder,TOU,0.198,33.1,24.1,Summer,4,Smart,FALSE,App,92,Basement,220,1.54,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.342,16:43,6/8/23,peak,TOU,0.242,33.1,24.1,Summer,4,Smart,FALSE,App,92,Basement,220,1.55,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.281,20:22,6/8/23,peak,TOU,0.243,33.1,24.1,Summer,4,Smart,FALSE,App,92,Basement,220,1.28,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.292,23:28,6/8/23,offpeak,TOU,0.159,33.1,24.1,Summer,4,Smart,FALSE,App,92,Basement,220,1.33,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.166,23:22,6/8/23,offpeak,TOU,0.159,33.1,24.1,Summer,4,Smart,FALSE,App,92,Basement,220,0.75,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.204,10:04,6/9/23,shoulder,TOU,0.199,35.9,23.4,Summer,4,Smart,FALSE,App,92,Basement,220,0.93,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.34,11:17,6/9/23,shoulder,TOU,0.198,35.9,23.4,Summer,4,Smart,FALSE,App,92,Basement,220,1.55,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.336,13:04,6/9/23,shoulder,TOU,0.2,35.9,23.4,Summer,4,Smart,FALSE,App,92,Basement,220,1.53,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.39,14:59,6/9/23,shoulder,TOU,0.201,35.9,23.4,Summer,4,Smart,FALSE,App,92,Basement,220,1.77,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.24,21:16,6/9/23,offpeak,TOU,0.164,35.9,23.4,Summer,4,Smart,FALSE,App,92,Basement,220,1.09,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.274,21:48,6/9/23,offpeak,TOU,0.158,35.9,23.4,Summer,4,Smart,FALSE,App,92,Basement,220,1.25,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.257,01:19,6/10/23,offpeak,TOU,0.16,33,23.9,Summer,4,Smart,FALSE,App,92,Basement,220,1.17,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.18,04:11,6/10/23,offpeak,TOU,0.163,33,23.9,Summer,4,Smart,FALSE,App,92,Basement,220,0.82,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.298,04:26,6/10/23,offpeak,TOU,0.165,33,23.9,Summer,4,Smart,FALSE,App,92,Basement,220,1.35,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.33,06:07,6/10/23,offpeak,TOU,0.161,33,23.9,Summer,4,Smart,FALSE,App,92,Basement,220,1.5,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.219,06:15,6/10/23,offpeak,TOU,0.162,33,23.9,Summer,4,Smart,FALSE,App,92,Basement,220,1,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.332,12:06,6/10/23,shoulder,TOU,0.202,33,23.9,Summer,4,Smart,FALSE,App,92,Basement,220,1.51,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.221,02:43,6/11/23,offpeak,TOU,0.158,23.8,23.6,Summer,4,Smart,FALSE,App,92,Basement,220,1,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.383,07:35,6/11/23,shoulder,TOU,0.194,23.8,23.6,Summer,4,Smart,FALSE,App,92,Basement,220,1.74,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.343,07:21,6/11/23,shoulder,TOU,0.197,23.8,23.6,Summer,4,Smart,FALSE,App,92,Basement,220,1.56,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.181,13:57,6/11/23,shoulder,TOU,0.194,23.8,23.6,Summer,4,Smart,FALSE,App,92,Basement,220,0.82,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.436,16:22,6/11/23,peak,TOU,0.241,23.8,23.6,Summer,4,Smart,FALSE,App,92,Basement,220,1.98,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.332,20:25,6/11/23,peak,TOU,0.243,23.8,23.6,Summer,4,Smart,FALSE,App,92,Basement,220,1.51,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.298,06:41,6/12/23,offpeak,TOU,0.158,39.9,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.35,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.215,08:06,6/12/23,shoulder,TOU,0.199,39.9,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,0.98,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.311,13:07,6/12/23,shoulder,TOU,0.198,39.9,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.41,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.382,16:56,6/12/23,peak,TOU,0.239,39.9,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.74,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.339,17:38,6/12/23,peak,TOU,0.244,39.9,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.54,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.302,21:20,6/12/23,offpeak,TOU,0.165,39.9,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.37,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.171,02:27,6/13/23,offpeak,TOU,0.163,29.3,22.6,Summer,4,Smart,FALSE,App,92,Basement,220,0.78,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.168,05:14,6/13/23,offpeak,TOU,0.162,29.3,22.6,Summer,4,Smart,FALSE,App,92,Basement,220,0.76,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.316,08:45,6/13/23,shoulder,TOU,0.196,29.3,22.6,Summer,4,Smart,FALSE,App,92,Basement,220,1.44,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.181,11:48,6/13/23,shoulder,TOU,0.196,29.3,22.6,Summer,4,Smart,FALSE,App,92,Basement,220,0.82,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.326,14:22,6/13/23,shoulder,TOU,0.194,29.3,22.6,Summer,4,Smart,FALSE,App,92,Basement,220,1.48,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.414,18:30,6/13/23,peak,TOU,0.242,29.3,22.6,Summer,4,Smart,FALSE,App,92,Basement,220,1.88,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.267,00:27,6/14/23,offpeak,TOU,0.133,-2.7,19.8,Winter,4,Smart,FALSE,App,92,Basement,220,1.21,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.308,09:44,6/14/23,shoulder,TOU,0.164,-2.7,19.8,Winter,4,Smart,FALSE,App,92,Basement,220,1.4,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.382,11:38,6/14/23,shoulder,TOU,0.161,-2.7,19.8,Winter,4,Smart,FALSE,App,92,Basement,220,1.74,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.327,13:07,6/14/23,shoulder,TOU,0.167,-2.7,19.8,Winter,4,Smart,FALSE,App,92,Basement,220,1.49,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.422,18:15,6/14/23,peak,TOU,0.202,-2.7,19.8,Winter,4,Smart,FALSE,App,92,Basement,220,1.92,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.388,20:17,6/14/23,peak,TOU,0.201,-2.7,19.8,Winter,4,Smart,FALSE,App,92,Basement,220,1.76,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.209,07:07,6/15/23,shoulder,TOU,0.197,24.4,24.1,Summer,4,Smart,FALSE,App,92,Basement,220,0.95,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.333,08:25,6/15/23,shoulder,TOU,0.194,24.4,24.1,Summer,4,Smart,FALSE,App,92,Basement,220,1.51,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.253,14:41,6/15/23,shoulder,TOU,0.195,24.4,24.1,Summer,4,Smart,FALSE,App,92,Basement,220,1.15,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.264,15:21,6/15/23,shoulder,TOU,0.197,24.4,24.1,Summer,4,Smart,FALSE,App,92,Basement,220,1.2,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.292,18:50,6/15/23,peak,TOU,0.242,24.4,24.1,Summer,4,Smart,FALSE,App,92,Basement,220,1.33,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.381,18:14,6/15/23,peak,TOU,0.247,24.4,24.1,Summer,4,Smart,FALSE,App,92,Basement,220,1.73,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.218,03:23,6/16/23,offpeak,TOU,0.167,26.8,23.8,Summer,4,Smart,FALSE,App,92,Basement,220,0.99,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.265,07:17,6/16/23,shoulder,TOU,0.195,26.8,23.8,Summer,4,Smart,FALSE,App,92,Basement,220,1.2,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.315,08:34,6/16/23,shoulder,TOU,0.203,26.8,23.8,Summer,4,Smart,FALSE,App,92,Basement,220,1.43,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.219,16:40,6/16/23,peak,TOU,0.244,26.8,23.8,Summer,4,Smart,FALSE,App,92,Basement,220,1,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.372,17:23,6/16/23,peak,TOU,0.247,26.8,23.8,Summer,4,Smart,FALSE,App,92,Basement,220,1.69,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.221,23:35,6/16/23,offpeak,TOU,0.158,26.8,23.8,Summer,4,Smart,FALSE,App,92,Basement,220,1,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.205,04:30,6/17/23,offpeak,TOU,0.158,39.7,24,Summer,4,Smart,FALSE,App,92,Basement,220,0.93,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.237,04:48,6/17/23,offpeak,TOU,0.159,39.7,24,Summer,4,Smart,FALSE,App,92,Basement,220,1.08,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.155,05:44,6/17/23,offpeak,TOU,0.159,39.7,24,Summer,4,Smart,FALSE,App,92,Basement,220,0.7,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.302,06:55,6/17/23,offpeak,TOU,0.166,39.7,24,Summer,4,Smart,FALSE,App,92,Basement,220,1.37,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.189,06:28,6/17/23,offpeak,TOU,0.164,39.7,24,Summer,4,Smart,FALSE,App,92,Basement,220,0.86,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.235,17:06,6/17/23,peak,TOU,0.243,39.7,24,Summer,4,Smart,FALSE,App,92,Basement,220,1.07,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.215,02:44,6/18/23,offpeak,TOU,0.159,37.7,23.3,Summer,4,Smart,FALSE,App,92,Basement,220,0.98,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.181,02:01,6/18/23,offpeak,TOU,0.167,37.7,23.3,Summer,4,Smart,FALSE,App,92,Basement,220,0.82,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.322,03:28,6/18/23,offpeak,TOU,0.161,37.7,23.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.46,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.23,07:42,6/18/23,shoulder,TOU,0.196,37.7,23.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.05,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.389,11:53,6/18/23,shoulder,TOU,0.2,37.7,23.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.77,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.354,12:20,6/18/23,shoulder,TOU,0.195,37.7,23.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.61,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.381,07:25,6/19/23,shoulder,TOU,0.201,37.9,22.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.73,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.403,11:35,6/19/23,shoulder,TOU,0.195,37.9,22.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.83,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.389,12:55,6/19/23,shoulder,TOU,0.195,37.9,22.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.77,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.418,15:55,6/19/23,shoulder,TOU,0.199,37.9,22.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.9,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.307,22:47,6/19/23,offpeak,TOU,0.162,37.9,22.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.4,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.185,22:32,6/19/23,offpeak,TOU,0.159,37.9,22.7,Summer,4,Smart,FALSE,App,92,Basement,220,0.84,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.299,04:35,6/20/23,offpeak,TOU,0.161,34.6,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.36,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.353,09:10,6/20/23,shoulder,TOU,0.202,34.6,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.6,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.239,13:11,6/20/23,shoulder,TOU,0.2,34.6,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.09,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.277,14:02,6/20/23,shoulder,TOU,0.195,34.6,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.26,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.43,16:13,6/20/23,peak,TOU,0.245,34.6,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,1.95,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.198,23:07,6/20/23,offpeak,TOU,0.164,34.6,24.3,Summer,4,Smart,FALSE,App,92,Basement,220,0.9,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.27,01:28,6/21/23,offpeak,TOU,0.134,6.7,21.3,Winter,4,Smart,FALSE,App,92,Basement,220,1.23,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.327,03:04,6/21/23,offpeak,TOU,0.137,6.7,21.3,Winter,4,Smart,FALSE,App,92,Basement,220,1.49,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.224,04:47,6/21/23,offpeak,TOU,0.131,6.7,21.3,Winter,4,Smart,FALSE,App,92,Basement,220,1.02,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.274,14:13,6/21/23,shoulder,TOU,0.17,6.7,21.3,Winter,4,Smart,FALSE,App,92,Basement,220,1.25,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.212,18:06,6/21/23,peak,TOU,0.206,6.7,21.3,Winter,4,Smart,FALSE,App,92,Basement,220,0.96,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.287,19:58,6/21/23,peak,TOU,0.202,6.7,21.3,Winter,4,Smart,FALSE,App,92,Basement,220,1.3,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.415,08:49,6/22/23,shoulder,TOU,0.201,24.5,23.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.89,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.221,08:26,6/22/23,shoulder,TOU,0.195,24.5,23.7,Summer,4,Smart,FALSE,App,92,Basement,220,1,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.411,10:52,6/22/23,shoulder,TOU,0.196,24.5,23.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.87,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.251,11:55,6/22/23,shoulder,TOU,0.2,24.5,23.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.14,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.48,16:38,6/22/23,peak,TOU,0.244,24.5,23.7,Summer,4,Smart,FALSE,App,92,Basement,220,2.18,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.253,17:13,6/22/23,peak,TOU,0.247,24.5,23.7,Summer,4,Smart,FALSE,App,92,Basement,220,1.15,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.311,05:46,6/23/23,offpeak,TOU,0.137,7.5,20.6,Winter,4,Smart,FALSE,App,92,Basement,220,1.41,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.349,12:23,6/23/23,shoulder,TOU,0.16,7.5,20.6,Winter,4,Smart,FALSE,App,92,Basement,220,1.59,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.242,13:08,6/23/23,shoulder,TOU,0.162,7.5,20.6,Winter,4,Smart,FALSE,App,92,Basement,220,1.1,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.39,15:54,6/23/23,shoulder,TOU,0.165,7.5,20.6,Winter,4,Smart,FALSE,App,92,Basement,220,1.77,A,FALSE
2,Chicago,"IL, USA",Washing Machine,0.304,15:45,6/23/23,shoulder,TOU,0.161,7.5,20.6,Winter,4,Smart,FALSE,App,92,Basement,220,1.38,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.264,21:52,6/23/23,offpeak,TOU,0.133,7.5,20.6,Winter,4,Smart,FALSE,App,92,Basement,220,1.2,A,TRUE
2,Chicago,"IL, USA",Washing Machine,0.144,04:58,6/24/23,offpeak,TOU,0.163,28.3,22.3,Summer,4,Smart,FALSE,App,92,Basement,220,0.65,A,FALSE
